Attaching to hardhat-chainlink-plugin-chainlink-hardhat-node-1, hardhat-chainlink-plugin-chainlink-hardhat-postgres-1
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:03:52.066Z [DEBUG] Initializing API credentials                       cmd/client.go:719                file=/chainlink/apicredentials logger=1.6.0@a6a2907 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:00.043Z [DEBUG] Chain ID not specified, using default: 31337       evm/chain_set.go:114             logger=1.6.0@a6a2907.EVM.ChainSet 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:00.046Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchRecentJobRuns","query":"fragment RecentJobRunsPayload_ResultsFields on JobRun {\n  id\n  allErrors\n  createdAt\n  finishedAt\n  status\n  job {\n    id\n    __typename\n  }\n  __typename\n}\n\nquery FetchRecentJobRuns($offset: Int, $limit: Int) {\n  jobRuns(offset: $offset, limit: $limit) {\n    results {\n      ...RecentJobRunsPayload_ResultsFields\n      __typename\n    }\n    metadata {\n      total\n      __typename\n    }\n    __typename\n  }\n}\n","variables":{"limit":5,"offset":0}} clientIP=172.27.0.1 latency=32.7896ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:00 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:00.056Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchRecentJobs","query":"fragment RecentJobsPayload_ResultsFields on Job {\n  id\n  name\n  createdAt\n  __typename\n}\n\nquery FetchRecentJobs($offset: Int, $limit: Int) {\n  jobs(offset: $offset, limit: $limit) {\n    results {\n      ...RecentJobsPayload_ResultsFields\n      __typename\n    }\n    __typename\n  }\n}\n","variables":{"limit":5,"offset":0}} clientIP=172.27.0.1 latency=29.4525ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:00 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:00.079Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               args=[{"from":"0x0000000000000000000000000000000000000000","to":"0x0000000000000000000000000000000000000000","data":"0x70a0823100000000000000000000000045ce9cbfb8092438b0cec65296f2dd23277ef120"},"latest"] callName=CallContext duration=0.0461426 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=eth_call mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=590cb770-b9e0-4348-a3ee-ad7c44054f9b rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:00.081Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchAccountBalances","query":"fragment AccountBalancesPayload_ResultsFields on EthKey {\n  address\n  chain {\n    id\n    __typename\n  }\n  ethBalance\n  isFunding\n  linkBalance\n  __typename\n}\n\nquery FetchAccountBalances {\n  ethKeys {\n    results {\n      ...AccountBalancesPayload_ResultsFields\n      __typename\n    }\n    __typename\n  }\n}\n","variables":{}} clientIP=172.27.0.1 latency=62.73ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:00 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:00.129Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchFeatures","query":"query FetchFeatures {\n  features {\n    ... on Features {\n      __typename\n      csa\n      feedsManager\n    }\n    __typename\n  }\n}\n","variables":{}} clientIP=172.27.0.1 latency=4.0051ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:00 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:00.809Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=8440f6ca-594c-4418-8d33-2d195fd74bcd 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:00.819Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0068748 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=8440f6ca-594c-4418-8d33-2d195fd74bcd rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:03.786Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchJobRuns","query":"fragment JobRunsPayload_ResultsFields on JobRun {\n  id\n  allErrors\n  createdAt\n  finishedAt\n  status\n  job {\n    id\n    __typename\n  }\n  __typename\n}\n\nquery FetchJobRuns($offset: Int, $limit: Int) {\n  jobRuns(offset: $offset, limit: $limit) {\n    results {\n      ...JobRunsPayload_ResultsFields\n      __typename\n    }\n    metadata {\n      total\n      __typename\n    }\n    __typename\n  }\n}\n","variables":{"limit":25,"offset":0}} clientIP=172.27.0.1 latency=12.1085ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:03 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:07.326Z [INFO]  GET /runs                                          web/router.go:517                clientIP=172.27.0.1 latency=289.6?s logger=1.6.0@a6a2907 method=GET path=/runs servedAt=2022-09-15 00:12:07 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:07.362Z [INFO]  GET /assets/main.568301e7a0765965d4c6.js           web/router.go:517                clientIP=172.27.0.1 latency=1.9479ms logger=1.6.0@a6a2907 method=GET path=/assets/main.568301e7a0765965d4c6.js servedAt=2022-09-15 00:12:07 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:07.981Z [INFO]  GET /assets/ba8bbf16ebf8e1d05bef.svg               web/router.go:517                clientIP=172.27.0.1 latency=387.2?s logger=1.6.0@a6a2907 method=GET path=/assets/ba8bbf16ebf8e1d05bef.svg servedAt=2022-09-15 00:12:07 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:08.042Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchJobRuns","query":"fragment JobRunsPayload_ResultsFields on JobRun {\n  id\n  allErrors\n  createdAt\n  finishedAt\n  status\n  job {\n    id\n    __typename\n  }\n  __typename\n}\n\nquery FetchJobRuns($offset: Int, $limit: Int) {\n  jobRuns(offset: $offset, limit: $limit) {\n    results {\n      ...JobRunsPayload_ResultsFields\n      __typename\n    }\n    metadata {\n      total\n      __typename\n    }\n    __typename\n  }\n}\n","variables":{"limit":25,"offset":0}} clientIP=172.27.0.1 latency=12.6749ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:08 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:08.108Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchFeatures","query":"query FetchFeatures {\n  features {\n    ... on Features {\n      __typename\n      csa\n      feedsManager\n    }\n    __typename\n  }\n}\n","variables":{}} clientIP=172.27.0.1 latency=4.3262ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:08 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:10.813Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=a9358142-bba5-4eaa-8ea6-15cd36c08faa 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:11.194Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.378148 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=a9358142-bba5-4eaa-8ea6-15cd36c08faa rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:20.814Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=c6f3d34d-1deb-474a-a23f-d64f861e1f69 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:20.823Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0069677 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=c6f3d34d-1deb-474a-a23f-d64f861e1f69 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:27.505Z [DEBUG] Chain ID not specified, using default: 31337       evm/chain_set.go:114             logger=1.6.0@a6a2907.EVM.ChainSet 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:27.536Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchJobs","query":"fragment JobsPayload_ResultsFields on Job {\n  id\n  name\n  externalJobID\n  createdAt\n  spec {\n    __typename\n    ... on OCRSpec {\n      contractAddress\n      keyBundleID\n      transmitterAddress\n      __typename\n    }\n  }\n  __typename\n}\n\nquery FetchJobs($offset: Int, $limit: Int) {\n  jobs(offset: $offset, limit: $limit) {\n    results {\n      ...JobsPayload_ResultsFields\n      __typename\n    }\n    metadata {\n      total\n      __typename\n    }\n    __typename\n  }\n}\n","variables":{"limit":1000,"offset":0}} clientIP=172.27.0.1 latency=114.0077ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:27 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:27.727Z [INFO]  GET /health                                        web/router.go:517                clientIP=127.0.0.1 latency=632.5?s logger=1.6.0@a6a2907 method=GET path=/health servedAt=2022-09-15 00:12:27 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:28.718Z [DEBUG] Chain ID not specified, using default: 31337       evm/chain_set.go:114             logger=1.6.0@a6a2907.EVM.ChainSet 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:28.740Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchJob","query":"fragment JobPayload_Spec on JobSpec {\n  ... on CronSpec {\n    schedule\n    __typename\n  }\n  ... on DirectRequestSpec {\n    contractAddress\n    evmChainID\n    minIncomingConfirmations\n    minIncomingConfirmationsEnv\n    minContractPaymentLinkJuels\n    requesters\n    __typename\n  }\n  ... on FluxMonitorSpec {\n    absoluteThreshold\n    contractAddress\n    drumbeatEnabled\n    drumbeatRandomDelay\n    drumbeatSchedule\n    evmChainID\n    idleTimerDisabled\n    idleTimerPeriod\n    minPayment\n    pollTimerDisabled\n    pollTimerPeriod\n    threshold\n    __typename\n  }\n  ... on KeeperSpec {\n    contractAddress\n    evmChainID\n    fromAddress\n    __typename\n  }\n  ... on OCRSpec {\n    blockchainTimeout\n    blockchainTimeoutEnv\n    contractAddress\n    contractConfigConfirmations\n    contractConfigConfirmationsEnv\n    contractConfigTrackerPollInterval\n    contractConfigTrackerPollIntervalEnv\n    contractConfigTrackerSubscribeInterval\n    contractConfigTrackerSubscribeIntervalEnv\n    evmChainID\n    isBootstrapPeer\n    keyBundleID\n    observationTimeout\n    observationTimeoutEnv\n    p2pBootstrapPeers\n    p2pv2Bootstrappers\n    transmitterAddress\n    __typename\n  }\n  ... on OCR2Spec {\n    blockchainTimeout\n    contractID\n    contractConfigConfirmations\n    contractConfigTrackerPollInterval\n    ocrKeyBundleID\n    monitoringEndpoint\n    p2pv2Bootstrappers\n    relay\n    relayConfig\n    transmitterID\n    pluginType\n    pluginConfig\n    __typename\n  }\n  ... on VRFSpec {\n    evmChainID\n    coordinatorAddress\n    fromAddresses\n    minIncomingConfirmations\n    minIncomingConfirmationsEnv\n    pollPeriod\n    publicKey\n    requestedConfsDelay\n    batchCoordinatorAddress\n    batchFulfillmentEnabled\n    batchFulfillmentGasMultiplier\n    chunkSize\n    requestTimeout\n    backoffInitialDelay\n    backoffMaxDelay\n    __typename\n  }\n  ... on BlockhashStoreSpec {\n    coordinatorV1Address\n    coordinatorV2Address\n    waitBlocks\n    lookbackBlocks\n    blockhashStoreAddress\n    pollPeriod\n    runTimeout\n    evmChainID\n    fromAddress\n    __typename\n  }\n  ... on BootstrapSpec {\n    id\n    contractID\n    relay\n    monitoringEndpoint\n    relayConfig\n    blockchainTimeout\n    contractConfigTrackerPollInterval\n    contractConfigConfirmations\n    createdAt\n    __typename\n  }\n  __typename\n}\n\nfragment JobPayload_RunsFields on JobRun {\n  id\n  allErrors\n  status\n  createdAt\n  finishedAt\n  __typename\n}\n\nfragment JobPayload_ErrorsFields on JobError {\n  description\n  occurrences\n  createdAt\n  updatedAt\n  __typename\n}\n\nfragment JobPayload_Fields on Job {\n  id\n  name\n  externalJobID\n  observationSource\n  createdAt\n  schemaVersion\n  type\n  maxTaskDuration\n  spec {\n    __typename\n    ...JobPayload_Spec\n  }\n  runs(offset: $offset, limit: $limit) {\n    results {\n      ...JobPayload_RunsFields\n      __typename\n    }\n    metadata {\n      total\n      __typename\n    }\n    __typename\n  }\n  errors {\n    ...JobPayload_ErrorsFields\n    __typename\n  }\n  __typename\n}\n\nquery FetchJob($id: ID!, $offset: Int, $limit: Int) {\n  job(id: $id) {\n    __typename\n    ... on Job {\n      ...JobPayload_Fields\n      __typename\n    }\n    ... on NotFoundError {\n      message\n      __typename\n    }\n  }\n}\n","variables":{"id":"1","limit":5,"offset":0}} clientIP=172.27.0.1 latency=89.6918ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:28 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:30.813Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=d41251fc-ee90-4996-b50f-c8e03d94a409 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:30.825Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0094469 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=d41251fc-ee90-4996-b50f-c8e03d94a409 rpcDomain=host.docker.internal:8545 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:32.003Z [DEBUG] Chain ID not specified, using default: 31337       evm/chain_set.go:114             logger=1.6.0@a6a2907.EVM.ChainSet 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:32.028Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchJob","query":"fragment JobPayload_Spec on JobSpec {\n  ... on CronSpec {\n    schedule\n    __typename\n  }\n  ... on DirectRequestSpec {\n    contractAddress\n    evmChainID\n    minIncomingConfirmations\n    minIncomingConfirmationsEnv\n    minContractPaymentLinkJuels\n    requesters\n    __typename\n  }\n  ... on FluxMonitorSpec {\n    absoluteThreshold\n    contractAddress\n    drumbeatEnabled\n    drumbeatRandomDelay\n    drumbeatSchedule\n    evmChainID\n    idleTimerDisabled\n    idleTimerPeriod\n    minPayment\n    pollTimerDisabled\n    pollTimerPeriod\n    threshold\n    __typename\n  }\n  ... on KeeperSpec {\n    contractAddress\n    evmChainID\n    fromAddress\n    __typename\n  }\n  ... on OCRSpec {\n    blockchainTimeout\n    blockchainTimeoutEnv\n    contractAddress\n    contractConfigConfirmations\n    contractConfigConfirmationsEnv\n    contractConfigTrackerPollInterval\n    contractConfigTrackerPollIntervalEnv\n    contractConfigTrackerSubscribeInterval\n    contractConfigTrackerSubscribeIntervalEnv\n    evmChainID\n    isBootstrapPeer\n    keyBundleID\n    observationTimeout\n    observationTimeoutEnv\n    p2pBootstrapPeers\n    p2pv2Bootstrappers\n    transmitterAddress\n    __typename\n  }\n  ... on OCR2Spec {\n    blockchainTimeout\n    contractID\n    contractConfigConfirmations\n    contractConfigTrackerPollInterval\n    ocrKeyBundleID\n    monitoringEndpoint\n    p2pv2Bootstrappers\n    relay\n    relayConfig\n    transmitterID\n    pluginType\n    pluginConfig\n    __typename\n  }\n  ... on VRFSpec {\n    evmChainID\n    coordinatorAddress\n    fromAddresses\n    minIncomingConfirmations\n    minIncomingConfirmationsEnv\n    pollPeriod\n    publicKey\n    requestedConfsDelay\n    batchCoordinatorAddress\n    batchFulfillmentEnabled\n    batchFulfillmentGasMultiplier\n    chunkSize\n    requestTimeout\n    backoffInitialDelay\n    backoffMaxDelay\n    __typename\n  }\n  ... on BlockhashStoreSpec {\n    coordinatorV1Address\n    coordinatorV2Address\n    waitBlocks\n    lookbackBlocks\n    blockhashStoreAddress\n    pollPeriod\n    runTimeout\n    evmChainID\n    fromAddress\n    __typename\n  }\n  ... on BootstrapSpec {\n    id\n    contractID\n    relay\n    monitoringEndpoint\n    relayConfig\n    blockchainTimeout\n    contractConfigTrackerPollInterval\n    contractConfigConfirmations\n    createdAt\n    __typename\n  }\n  __typename\n}\n\nfragment JobPayload_RunsFields on JobRun {\n  id\n  allErrors\n  status\n  createdAt\n  finishedAt\n  __typename\n}\n\nfragment JobPayload_ErrorsFields on JobError {\n  description\n  occurrences\n  createdAt\n  updatedAt\n  __typename\n}\n\nfragment JobPayload_Fields on Job {\n  id\n  name\n  externalJobID\n  observationSource\n  createdAt\n  schemaVersion\n  type\n  maxTaskDuration\n  spec {\n    __typename\n    ...JobPayload_Spec\n  }\n  runs(offset: $offset, limit: $limit) {\n    results {\n      ...JobPayload_RunsFields\n      __typename\n    }\n    metadata {\n      total\n      __typename\n    }\n    __typename\n  }\n  errors {\n    ...JobPayload_ErrorsFields\n    __typename\n  }\n  __typename\n}\n\nquery FetchJob($id: ID!, $offset: Int, $limit: Int) {\n  job(id: $id) {\n    __typename\n    ... on Job {\n      ...JobPayload_Fields\n      __typename\n    }\n    ... on NotFoundError {\n      message\n      __typename\n    }\n  }\n}\n","variables":{"id":"1","limit":10,"offset":0}} clientIP=172.27.0.1 latency=61.8404ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:32 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:32.224Z [DEBUG] Chain ID not specified, using default: 31337       evm/chain_set.go:114             logger=1.6.0@a6a2907.EVM.ChainSet 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:32.298Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchJob","query":"fragment JobPayload_Spec on JobSpec {\n  ... on CronSpec {\n    schedule\n    __typename\n  }\n  ... on DirectRequestSpec {\n    contractAddress\n    evmChainID\n    minIncomingConfirmations\n    minIncomingConfirmationsEnv\n    minContractPaymentLinkJuels\n    requesters\n    __typename\n  }\n  ... on FluxMonitorSpec {\n    absoluteThreshold\n    contractAddress\n    drumbeatEnabled\n    drumbeatRandomDelay\n    drumbeatSchedule\n    evmChainID\n    idleTimerDisabled\n    idleTimerPeriod\n    minPayment\n    pollTimerDisabled\n    pollTimerPeriod\n    threshold\n    __typename\n  }\n  ... on KeeperSpec {\n    contractAddress\n    evmChainID\n    fromAddress\n    __typename\n  }\n  ... on OCRSpec {\n    blockchainTimeout\n    blockchainTimeoutEnv\n    contractAddress\n    contractConfigConfirmations\n    contractConfigConfirmationsEnv\n    contractConfigTrackerPollInterval\n    contractConfigTrackerPollIntervalEnv\n    contractConfigTrackerSubscribeInterval\n    contractConfigTrackerSubscribeIntervalEnv\n    evmChainID\n    isBootstrapPeer\n    keyBundleID\n    observationTimeout\n    observationTimeoutEnv\n    p2pBootstrapPeers\n    p2pv2Bootstrappers\n    transmitterAddress\n    __typename\n  }\n  ... on OCR2Spec {\n    blockchainTimeout\n    contractID\n    contractConfigConfirmations\n    contractConfigTrackerPollInterval\n    ocrKeyBundleID\n    monitoringEndpoint\n    p2pv2Bootstrappers\n    relay\n    relayConfig\n    transmitterID\n    pluginType\n    pluginConfig\n    __typename\n  }\n  ... on VRFSpec {\n    evmChainID\n    coordinatorAddress\n    fromAddresses\n    minIncomingConfirmations\n    minIncomingConfirmationsEnv\n    pollPeriod\n    publicKey\n    requestedConfsDelay\n    batchCoordinatorAddress\n    batchFulfillmentEnabled\n    batchFulfillmentGasMultiplier\n    chunkSize\n    requestTimeout\n    backoffInitialDelay\n    backoffMaxDelay\n    __typename\n  }\n  ... on BlockhashStoreSpec {\n    coordinatorV1Address\n    coordinatorV2Address\n    waitBlocks\n    lookbackBlocks\n    blockhashStoreAddress\n    pollPeriod\n    runTimeout\n    evmChainID\n    fromAddress\n    __typename\n  }\n  ... on BootstrapSpec {\n    id\n    contractID\n    relay\n    monitoringEndpoint\n    relayConfig\n    blockchainTimeout\n    contractConfigTrackerPollInterval\n    contractConfigConfirmations\n    createdAt\n    __typename\n  }\n  __typename\n}\n\nfragment JobPayload_RunsFields on JobRun {\n  id\n  allErrors\n  status\n  createdAt\n  finishedAt\n  __typename\n}\n\nfragment JobPayload_ErrorsFields on JobError {\n  description\n  occurrences\n  createdAt\n  updatedAt\n  __typename\n}\n\nfragment JobPayload_Fields on Job {\n  id\n  name\n  externalJobID\n  observationSource\n  createdAt\n  schemaVersion\n  type\n  maxTaskDuration\n  spec {\n    __typename\n    ...JobPayload_Spec\n  }\n  runs(offset: $offset, limit: $limit) {\n    results {\n      ...JobPayload_RunsFields\n      __typename\n    }\n    metadata {\n      total\n      __typename\n    }\n    __typename\n  }\n  errors {\n    ...JobPayload_ErrorsFields\n    __typename\n  }\n  __typename\n}\n\nquery FetchJob($id: ID!, $offset: Int, $limit: Int) {\n  job(id: $id) {\n    __typename\n    ... on Job {\n      ...JobPayload_Fields\n      __typename\n    }\n    ... on NotFoundError {\n      message\n      __typename\n    }\n  }\n}\n","variables":{"id":"1","limit":10,"offset":0}} clientIP=172.27.0.1 latency=216.3316ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:32 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:33.482Z [DEBUG] Chain ID not specified, using default: 31337       evm/chain_set.go:114             logger=1.6.0@a6a2907.EVM.ChainSet 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:33.505Z [INFO]  POST /query                                        web/router.go:517                body={"operationName":"FetchJob","query":"fragment JobPayload_Spec on JobSpec {\n  ... on CronSpec {\n    schedule\n    __typename\n  }\n  ... on DirectRequestSpec {\n    contractAddress\n    evmChainID\n    minIncomingConfirmations\n    minIncomingConfirmationsEnv\n    minContractPaymentLinkJuels\n    requesters\n    __typename\n  }\n  ... on FluxMonitorSpec {\n    absoluteThreshold\n    contractAddress\n    drumbeatEnabled\n    drumbeatRandomDelay\n    drumbeatSchedule\n    evmChainID\n    idleTimerDisabled\n    idleTimerPeriod\n    minPayment\n    pollTimerDisabled\n    pollTimerPeriod\n    threshold\n    __typename\n  }\n  ... on KeeperSpec {\n    contractAddress\n    evmChainID\n    fromAddress\n    __typename\n  }\n  ... on OCRSpec {\n    blockchainTimeout\n    blockchainTimeoutEnv\n    contractAddress\n    contractConfigConfirmations\n    contractConfigConfirmationsEnv\n    contractConfigTrackerPollInterval\n    contractConfigTrackerPollIntervalEnv\n    contractConfigTrackerSubscribeInterval\n    contractConfigTrackerSubscribeIntervalEnv\n    evmChainID\n    isBootstrapPeer\n    keyBundleID\n    observationTimeout\n    observationTimeoutEnv\n    p2pBootstrapPeers\n    p2pv2Bootstrappers\n    transmitterAddress\n    __typename\n  }\n  ... on OCR2Spec {\n    blockchainTimeout\n    contractID\n    contractConfigConfirmations\n    contractConfigTrackerPollInterval\n    ocrKeyBundleID\n    monitoringEndpoint\n    p2pv2Bootstrappers\n    relay\n    relayConfig\n    transmitterID\n    pluginType\n    pluginConfig\n    __typename\n  }\n  ... on VRFSpec {\n    evmChainID\n    coordinatorAddress\n    fromAddresses\n    minIncomingConfirmations\n    minIncomingConfirmationsEnv\n    pollPeriod\n    publicKey\n    requestedConfsDelay\n    batchCoordinatorAddress\n    batchFulfillmentEnabled\n    batchFulfillmentGasMultiplier\n    chunkSize\n    requestTimeout\n    backoffInitialDelay\n    backoffMaxDelay\n    __typename\n  }\n  ... on BlockhashStoreSpec {\n    coordinatorV1Address\n    coordinatorV2Address\n    waitBlocks\n    lookbackBlocks\n    blockhashStoreAddress\n    pollPeriod\n    runTimeout\n    evmChainID\n    fromAddress\n    __typename\n  }\n  ... on BootstrapSpec {\n    id\n    contractID\n    relay\n    monitoringEndpoint\n    relayConfig\n    blockchainTimeout\n    contractConfigTrackerPollInterval\n    contractConfigConfirmations\n    createdAt\n    __typename\n  }\n  __typename\n}\n\nfragment JobPayload_RunsFields on JobRun {\n  id\n  allErrors\n  status\n  createdAt\n  finishedAt\n  __typename\n}\n\nfragment JobPayload_ErrorsFields on JobError {\n  description\n  occurrences\n  createdAt\n  updatedAt\n  __typename\n}\n\nfragment JobPayload_Fields on Job {\n  id\n  name\n  externalJobID\n  observationSource\n  createdAt\n  schemaVersion\n  type\n  maxTaskDuration\n  spec {\n    __typename\n    ...JobPayload_Spec\n  }\n  runs(offset: $offset, limit: $limit) {\n    results {\n      ...JobPayload_RunsFields\n      __typename\n    }\n    metadata {\n      total\n      __typename\n    }\n    __typename\n  }\n  errors {\n    ...JobPayload_ErrorsFields\n    __typename\n  }\n  __typename\n}\n\nquery FetchJob($id: ID!, $offset: Int, $limit: Int) {\n  job(id: $id) {\n    __typename\n    ... on Job {\n      ...JobPayload_Fields\n      __typename\n    }\n    ... on NotFoundError {\n      message\n      __typename\n    }\n  }\n}\n","variables":{"id":"1","limit":5,"offset":0}} clientIP=172.27.0.1 latency=38.2955ms logger=1.6.0@a6a2907 method=POST path=/query servedAt=2022-09-15 00:12:33 status=200 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:40.781Z [DEBUG] RPC call: evmclient.Client#CallContext             client/node.go:418               evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=863da137-2c26-4cbc-b9ac-8503cb7c19c2 
hardhat-chainlink-plugin-chainlink-hardhat-node-1 | 2022-09-15T00:12:40.793Z [DEBUG] evmclient.Client#CallContext RPC call success      client/node.go:912               callName=CallContext duration=0.0090642 evmChainID=31337 logger=1.6.0@a6a2907.EVM.Node.RPC method=web3_clientVersion mode=websocket node=(primary)primary-0-31337:ws://host.docker.internal:8545 nodeName=primary-0-31337 nodeTier=primary requestID=863da137-2c26-4cbc-b9ac-8503cb7c19c2 rpcDomain=host.docker.internal:8545 
